,close,high,low,open,tradeTime,tradeTimeinMills,volume
344,104.9600,104.9600,104.8900,104.9250,20190820150800,1566328080000,1700
345,104.9900,104.9900,104.9200,104.9500,20190820150900,1566328140000,7100
346,104.9600,105.0000,104.9600,104.9700,20190820151000,1566328200000,6000
347,104.9700,104.9800,104.9500,104.9700,20190820151100,1566328260000,2800
348,104.9600,104.9900,104.9600,104.9800,20190820151200,1566328320000,2250
349,104.9100,104.9550,104.9000,104.9550,20190820151300,1566328380000,3000
350,104.9000,104.9300,104.8900,104.9300,20190820151400,1566328440000,2073
351,104.8800,104.9300,104.8500,104.9100,20190820151500,1566328500000,4161
352,104.8800,104.8900,104.8300,104.8900,20190820151600,1566328560000,2200
353,104.8400,104.9000,104.8400,104.8900,20190820151700,1566328620000,1300
354,104.7900,104.8350,104.7900,104.8350,20190820151800,1566328680000,1700
355,104.7950,104.7950,104.7700,104.7861,20190820151900,1566328740000,2034
356,104.7300,104.8400,104.7300,104.8100,20190820152000,1566328800000,2726
357,104.8400,104.8400,104.7400,104.7500,20190820152100,1566328860000,1400
358,104.8000,104.8450,104.8000,104.8400,20190820152200,1566328920000,1650
359,104.8600,104.8600,104.7800,104.7900,20190820152300,1566328980000,1700
360,104.8300,104.8600,104.8300,104.8600,20190820152400,1566329040000,2293
361,104.8100,104.8500,104.8000,104.8400,20190820152500,1566329100000,2500
362,104.8400,104.8400,104.8000,104.8000,20190820152600,1566329160000,2800
363,104.8950,104.9200,104.8300,104.8400,20190820152700,1566329220000,2934
364,104.9200,104.9200,104.8800,104.9100,20190820152800,1566329280000,2814
365,104.9400,104.9400,104.9200,104.9200,20190820152900,1566329340000,1800
366,104.9000,104.9800,104.9000,104.9800,20190820153000,1566329400000,3037
367,104.8900,104.9300,104.8800,104.9100,20190820153100,1566329460000,2400
368,104.8200,104.8700,104.8200,104.8700,20190820153200,1566329520000,4081
369,104.8350,104.8500,104.8000,104.8000,20190820153300,1566329580000,2623
370,104.8700,104.8900,104.8300,104.8300,20190820153400,1566329640000,2671
371,104.8000,104.8700,104.8000,104.8600,20190820153500,1566329700000,3505
372,104.7800,104.8200,104.7700,104.7850,20190820153600,1566329760000,4000
373,104.7500,104.8000,104.7500,104.7750,20190820153700,1566329820000,2625
